collision_id,vehicle_id,person_id,year,month,day,hour,day_of_week,crash_time,zip_code,latitude,longitude,num_injured,num_killed,num_casualty,vehicle_type,vehicle_year,driver_license_status,driver_license_jurisdiction,person_type,person_role,person_age,person_sex,person_eje,person_safe_equip
4769030,20777033,13197377,2024,10,28,8,星期一,08:33:00,10023,40.77611,-73.979744,4,0,4,Van,2019,Licensed,NJ,Occupant,Passenger,32,M,Not Ejected,Lap Belt & Harness
4769030,20777032,13197374,2024,10,28,8,星期一,08:33:00,10023,40.77611,-73.979744,4,0,4,Sedan,2024,Licensed,NY,Occupant,Driver,44,F,Not Ejected,Lap Belt
4769030,20777033,13197379,2024,10,28,8,星期一,08:33:00,10023,40.77611,-73.979744,4,0,4,Van,2019,Licensed,NJ,Occupant,Driver,46,M,Not Ejected,Lap Belt & Harness
4767502,20963417,13523416,2024,10,28,8,星期一,08:26:00,10012,40.722664,-73.99798,0,1,1,Station Wagon/Sport Utility Vehicle,2015,Licensed,NA,Occupant,Driver,56,M,Not Ejected,Lap Belt & Harness
4767502,NA,13523418,2024,10,28,8,星期一,08:26:00,10012,40.722664,-73.99798,0,1,1,NA,NA,NA,NA,Pedestrian,Pedestrian,54,F,NA,NA
4767424,20773966,13192019,2024,10,28,9,星期一,09:45:00,10035,40.808334,-73.94086,0,0,0,Station Wagon/Sport Utility Vehicle,2023,Licensed,NY,Occupant,Driver,37,F,Not Ejected,NA
4767422,20773968,13192021,2024,10,28,10,星期一,10:53:00,10035,40.804558,-73.93827,1,0,1,Station Wagon/Sport Utility Vehicle,2021,Licensed,PA,Occupant,Driver,65,M,Not Ejected,NA
4767422,20773968,13192024,2024,10,28,10,星期一,10:53:00,10035,40.804558,-73.93827,1,0,1,Station Wagon/Sport Utility Vehicle,2021,Licensed,PA,Occupant,Passenger,48,F,Not Ejected,NA
4767422,20773969,13192023,2024,10,28,10,星期一,10:53:00,10035,40.804558,-73.93827,1,0,1,Station Wagon/Sport Utility Vehicle,2017,Licensed,NY,Occupant,Driver,52,F,Not Ejected,NA
4768465,20775679,13195038,2024,10,28,11,星期一,11:28:00,10013,40.715885,-74.00281,0,0,0,Van,2016,Licensed,NY,Occupant,Driver,53,M,Not Ejected,Lap Belt & Harness
4767119,20772807,13190049,2024,10,28,11,星期一,11:41:00,10028,40.779774,-73.95666,0,0,0,Station Wagon/Sport Utility Vehicle,2021,Licensed,NY,Occupant,Driver,80,F,Not Ejected,Lap Belt
4767119,20772807,13190050,2024,10,28,11,星期一,11:41:00,10028,40.779774,-73.95666,0,0,0,Station Wagon/Sport Utility Vehicle,2021,Licensed,NY,Occupant,Passenger,41,M,Not Ejected,Lap Belt
4768311,20775766,13195212,2024,10,28,11,星期一,11:48:00,10001,40.749672,-73.9953,0,0,0,Taxi,2022,Licensed,NY,Occupant,Driver,33,M,Not Ejected,Lap Belt & Harness
4767293,20773247,13190793,2024,10,28,12,星期一,12:00:00,10027,40.81796,-73.96036,0,0,0,Station Wagon/Sport Utility Vehicle,2024,Licensed,NY,Occupant,Driver,61,M,Not Ejected,NA
4767023,20772652,13189767,2024,10,28,12,星期一,12:35:00,10019,40.766453,-73.97847,0,0,0,Taxi,2024,Licensed,NJ,Occupant,Driver,59,M,Not Ejected,Lap Belt
4767023,20772653,13189769,2024,10,28,12,星期一,12:35:00,10019,40.766453,-73.97847,0,0,0,Station Wagon/Sport Utility Vehicle,2023,Licensed,TX,Occupant,Driver,52,M,Not Ejected,NA
4769026,20777035,13197381,2024,10,28,13,星期一,13:42:00,10023,40.781197,-73.979744,0,0,0,NA,NA,Licensed,NY,Occupant,Driver,40,F,Not Ejected,Lap Belt
4769026,20777034,13197383,2024,10,28,13,星期一,13:42:00,10023,40.781197,-73.979744,0,0,0,Sedan,2023,Licensed,NY,Occupant,Driver,28,M,Not Ejected,Lap Belt & Harness
4767034,20772579,13189652,2024,10,28,13,星期一,13:55:00,10029,40.793472,-73.937256,0,0,0,Sedan,2023,Licensed,NY,Occupant,Driver,66,M,Not Ejected,None
4767034,20772578,13189650,2024,10,28,13,星期一,13:55:00,10029,40.793472,-73.937256,0,0,0,Bus,2023,NA,FL,Occupant,Driver,67,M,Not Ejected,None
4768003,20774986,13193793,2024,10,28,14,星期一,14:30:00,10017,40.755356,-73.97742,0,0,0,Station Wagon/Sport Utility Vehicle,2022,Licensed,NY,Occupant,Driver,37,M,Not Ejected,NA
4767751,20774397,13192758,2024,10,28,14,星期一,14:20:00,10011,40.74889,-74.00703,0,0,0,Sedan,2015,Licensed,NY,Occupant,Driver,52,M,Not Ejected,Lap Belt
4767751,20774396,13192755,2024,10,28,14,星期一,14:20:00,10011,40.74889,-74.00703,0,0,0,Box Truck,2018,Licensed,NY,Occupant,Driver,37,M,Not Ejected,Lap Belt
4767028,20772611,13189693,2024,10,28,14,星期一,14:19:00,10022,40.761875,-73.968254,1,0,1,Station Wagon/Sport Utility Vehicle,2008,Licensed,NY,Occupant,Driver,49,M,Not Ejected,NA
4767028,20772612,13189694,2024,10,28,14,星期一,14:19:00,10022,40.761875,-73.968254,1,0,1,Bike,NA,Licensed,NY,Bicyclist,Driver,71,F,Not Ejected,Helmet Only (In-Line Skater/Bicyclist)
4767296,20773330,13190946,2024,10,28,14,星期一,14:30:00,10016,40.744938,-73.98428,1,0,1,Sedan,2019,Licensed,NY,Occupant,Driver,33,M,Not Ejected,Lap Belt & Harness
4767296,20773331,13190947,2024,10,28,14,星期一,14:30:00,10016,40.744938,-73.98428,1,0,1,Motorscooter,2024,Licensed,NY,Occupant,Driver,30,M,Not Ejected,Lap Belt & Harness
4768748,20776499,13196423,2024,10,28,15,星期一,15:05:00,10001,40.75202,-74.00472,0,0,0,Sedan,2022,Licensed,CT,Occupant,Passenger,17,M,Not Ejected,NA
4768748,20776499,13196422,2024,10,28,15,星期一,15:05:00,10001,40.75202,-74.00472,0,0,0,Sedan,2022,Licensed,CT,Occupant,Passenger,24,F,Not Ejected,NA
4768748,20776498,13196421,2024,10,28,15,星期一,15:05:00,10001,40.75202,-74.00472,0,0,0,Bus,2018,Licensed,NY,Occupant,Driver,46,F,Not Ejected,NA
4768748,20776499,13196425,2024,10,28,15,星期一,15:05:00,10001,40.75202,-74.00472,0,0,0,Sedan,2022,Licensed,CT,Occupant,Driver,47,F,Not Ejected,NA
4767884,NA,13192808,2024,10,28,15,星期一,15:45:00,10016,40.7454,-73.976944,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,48,F,NA,NA
4767650,20773812,13191755,2024,10,28,16,星期一,16:45:00,10025,40.792187,-73.96802,0,0,0,Sedan,2011,Licensed,NY,Occupant,Driver,55,M,Not Ejected,Lap Belt & Harness
4767286,20773244,13190782,2024,10,28,16,星期一,16:35:00,10032,40.83089,-73.94137,0,0,0,Bus,2019,Licensed,NY,Occupant,Passenger,69,M,Not Ejected,NA
4767286,20773244,13190788,2024,10,28,16,星期一,16:35:00,10032,40.83089,-73.94137,0,0,0,Bus,2019,Licensed,NY,Occupant,Driver,64,M,Not Ejected,NA
4767286,20773244,13190786,2024,10,28,16,星期一,16:35:00,10032,40.83089,-73.94137,0,0,0,Bus,2019,Licensed,NY,Occupant,Passenger,32,F,Not Ejected,NA
4767286,20773244,13190781,2024,10,28,16,星期一,16:35:00,10032,40.83089,-73.94137,0,0,0,Bus,2019,Licensed,NY,Occupant,Passenger,31,F,Not Ejected,NA
4767286,20773244,13190785,2024,10,28,16,星期一,16:35:00,10032,40.83089,-73.94137,0,0,0,Bus,2019,Licensed,NY,Occupant,Passenger,25,M,Not Ejected,NA
4767286,20773243,13190780,2024,10,28,16,星期一,16:35:00,10032,40.83089,-73.94137,0,0,0,Sedan,2017,Licensed,NY,Occupant,Driver,22,M,Not Ejected,NA
4767286,20773244,13190783,2024,10,28,16,星期一,16:35:00,10032,40.83089,-73.94137,0,0,0,Bus,2019,Licensed,NY,Occupant,Passenger,35,F,Not Ejected,NA
4767286,20773244,13190784,2024,10,28,16,星期一,16:35:00,10032,40.83089,-73.94137,0,0,0,Bus,2019,Licensed,NY,Occupant,Passenger,45,M,Not Ejected,NA
4767080,20772580,13189654,2024,10,28,16,星期一,16:41:00,10029,40.789925,-73.94815,1,0,1,Station Wagon/Sport Utility Vehicle,2018,Licensed,NY,Occupant,Passenger,40,M,Not Ejected,Lap Belt
4767080,20772580,13189659,2024,10,28,16,星期一,16:41:00,10029,40.789925,-73.94815,1,0,1,Station Wagon/Sport Utility Vehicle,2018,Licensed,NY,Occupant,Driver,52,M,Not Ejected,Lap Belt
4767080,20772581,13189657,2024,10,28,16,星期一,16:41:00,10029,40.789925,-73.94815,1,0,1,Motorcycle,2024,Licensed,NY,Occupant,Driver,44,M,Not Ejected,None
4768952,20777094,13197486,2024,10,28,16,星期一,16:47:00,10030,40.82154,-73.94286,0,0,0,Bus,2013,Licensed,NY,Occupant,Driver,23,M,Not Ejected,Lap Belt
4768952,20777095,13197488,2024,10,28,16,星期一,16:47:00,10030,40.82154,-73.94286,0,0,0,Station Wagon/Sport Utility Vehicle,2024,Licensed,NJ,Occupant,Driver,47,M,Not Ejected,Lap Belt
4767154,20772568,13189634,2024,10,28,16,星期一,16:25:00,10032,40.83344,-73.945335,2,0,2,Station Wagon/Sport Utility Vehicle,2017,Licensed,NY,Occupant,Driver,50,M,Not Ejected,Lap Belt
4767154,20772569,13189636,2024,10,28,16,星期一,16:25:00,10032,40.83344,-73.945335,2,0,2,Sedan,2004,Licensed,NY,Occupant,Passenger,45,M,Not Ejected,NA
4767154,20772569,13189638,2024,10,28,16,星期一,16:25:00,10032,40.83344,-73.945335,2,0,2,Sedan,2004,Licensed,NY,Occupant,Driver,31,M,Not Ejected,Lap Belt
4767154,20772569,13189635,2024,10,28,16,星期一,16:25:00,10032,40.83344,-73.945335,2,0,2,Sedan,2004,Licensed,NY,Occupant,Passenger,52,F,Not Ejected,Lap Belt
4769032,20777036,13197384,2024,10,28,17,星期一,17:36:00,10023,40.76889,-73.98209,0,0,0,Taxi,2020,Licensed,NJ,Occupant,Driver,48,M,Not Ejected,Lap Belt
4767155,20772570,13189640,2024,10,28,17,星期一,17:25:00,10032,40.83978,-73.94322,1,0,1,Bus,2021,Licensed,NY,Occupant,Driver,66,M,Not Ejected,Lap Belt & Harness
4767734,20774385,13192736,2024,10,28,18,星期一,18:00:00,10039,40.82164,-73.93908,1,0,1,Station Wagon/Sport Utility Vehicle,2015,Licensed,NY,Occupant,Driver,29,F,Not Ejected,Lap Belt & Harness
4767288,20773245,13190792,2024,10,28,18,星期一,18:05:00,10031,40.830963,-73.94946,0,0,0,Station Wagon/Sport Utility Vehicle,2008,NA,NA,Occupant,Passenger,2,M,Not Ejected,Child Restraint Only
4767122,20772810,13190053,2024,10,28,18,星期一,18:50:00,10065,40.763115,-73.96252,1,0,1,Bike,NA,NA,NA,Bicyclist,Driver,43,M,Ejected,NA
4768750,20776500,13196427,2024,10,28,19,星期一,19:57:00,10018,40.75953,-73.999245,0,0,0,Station Wagon/Sport Utility Vehicle,2021,Licensed,FL,Occupant,Driver,69,F,Not Ejected,Lap Belt
4768136,NA,13193891,2024,10,28,19,星期一,19:00:00,10029,40.796005,-73.93541,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,63,F,NA,NA
4767649,NA,13191758,2024,10,28,19,星期一,19:43:00,10025,40.79978,-73.9682,0,0,0,NA,NA,NA,NA,Pedestrian,Pedestrian,65,M,NA,NA
4767649,20773815,13191761,2024,10,28,19,星期一,19:43:00,10025,40.79978,-73.9682,0,0,0,LIMO,2024,Unlicensed,NY,Occupant,Driver,30,M,Not Ejected,Lap Belt & Harness
4767118,20772811,13190054,2024,10,28,20,星期一,20:18:00,10065,40.76118,-73.9579,0,0,0,Sedan,2019,NA,NY,Occupant,Driver,32,M,Not Ejected,NA
4769303,20820623,13274422,2024,10,28,20,星期一,20:28:00,10032,40.83157,-73.94298,0,0,0,Station Wagon/Sport Utility Vehicle,2021,Licensed,NY,Occupant,Driver,41,F,Not Ejected,Lap Belt & Harness
4769303,20820622,13274418,2024,10,28,20,星期一,20:28:00,10032,40.83157,-73.94298,0,0,0,Sedan,2022,Licensed,NY,Occupant,Driver,37,M,Not Ejected,Lap Belt & Harness
4769303,20820622,13274423,2024,10,28,20,星期一,20:28:00,10032,40.83157,-73.94298,0,0,0,Sedan,2022,Licensed,NY,Occupant,Passenger,44,F,Not Ejected,Lap Belt & Harness
4769303,20820623,13274420,2024,10,28,20,星期一,20:28:00,10032,40.83157,-73.94298,0,0,0,Station Wagon/Sport Utility Vehicle,2021,Licensed,NY,Occupant,Passenger,6,F,Not Ejected,Child Restraint Only
4767471,NA,NA,2024,10,28,22,星期一,22:02:00,10012,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4768759,20776503,13196432,2024,10,28,23,星期一,23:35:00,10001,40.75021,-74.002335,0,0,0,Sedan,2015,Licensed,NY,Occupant,Driver,42,M,Not Ejected,Lap Belt
4767196,NA,13190905,2024,10,28,23,星期一,23:00:00,10039,40.824554,-73.941956,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,35,F,NA,NA
4767100,20772618,13189706,2024,10,28,23,星期一,23:25:00,10022,40.757008,-73.963875,1,0,1,Bike,NA,NA,NA,Bicyclist,Driver,34,M,Ejected,None
4767100,20772617,13189704,2024,10,28,23,星期一,23:25:00,10022,40.757008,-73.963875,1,0,1,Sedan,2020,Licensed,NY,Occupant,Driver,39,M,Not Ejected,Lap Belt
4767124,20772815,13190060,2024,10,29,3,星期二,03:39:00,10065,40.762108,-73.96014,1,0,1,Station Wagon/Sport Utility Vehicle,2006,Licensed,NY,Occupant,Driver,57,M,Not Ejected,NA
4767124,20772816,13190061,2024,10,29,3,星期二,03:39:00,10065,40.762108,-73.96014,1,0,1,E-Bike,NA,NA,NA,Bicyclist,Driver,22,M,Ejected,None
4767558,20775742,13195171,2024,10,29,5,星期二,05:40:00,10040,40.85533,-73.93332,1,0,1,Box Truck,2007,Licensed,NY,Occupant,Driver,54,M,Not Ejected,Lap Belt
4767558,20775741,13195169,2024,10,29,5,星期二,05:40:00,10040,40.85533,-73.93332,1,0,1,Bus,2021,Licensed,NY,Occupant,Driver,46,M,Not Ejected,Lap Belt & Harness
4767651,NA,13191762,2024,10,29,5,星期二,05:45:00,10025,40.79465,-73.97179,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,36,M,NA,NA
4767523,20773840,13191796,2024,10,29,6,星期二,06:00:00,10032,40.841053,-73.94468,0,0,0,Station Wagon/Sport Utility Vehicle,2009,Licensed,NY,Occupant,Driver,57,F,Not Ejected,Lap Belt
4767299,20773254,13190806,2024,10,29,7,星期二,07:50:00,10012,40.72653,-73.99584,1,0,1,Station Wagon/Sport Utility Vehicle,2020,Licensed,NY,Occupant,Driver,43,M,Not Ejected,NA
4767299,NA,13190807,2024,10,29,7,星期二,07:50:00,10012,40.72653,-73.99584,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,19,F,NA,NA
4767421,NA,NA,2024,10,29,7,星期二,07:20:00,10037,40.810177,-73.93741,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4767244,NA,13190908,2024,10,29,7,星期二,07:49:00,10011,40.74424,-73.99971,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,62,F,NA,NA
4767244,20773303,13190906,2024,10,29,7,星期二,07:49:00,10011,40.74424,-73.99971,1,0,1,Sedan,2020,Licensed,NY,Occupant,Driver,26,M,Not Ejected,Lap Belt & Harness
4767244,20773303,13190907,2024,10,29,7,星期二,07:49:00,10011,40.74424,-73.99971,1,0,1,Sedan,2020,Licensed,NY,Occupant,Passenger,30,M,Not Ejected,Lap Belt & Harness
4767342,NA,13190839,2024,10,29,7,星期二,07:10:00,10002,40.71327,-73.98191,0,0,0,NA,NA,NA,NA,Pedestrian,Pedestrian,50,M,NA,NA
4767342,20773261,13190838,2024,10,29,7,星期二,07:10:00,10002,40.71327,-73.98191,0,0,0,Station Wagon/Sport Utility Vehicle,2019,Licensed,NY,Occupant,Driver,26,F,Not Ejected,Harness
4775206,20790510,13221400,2024,10,29,9,星期二,09:00:00,10013,40.72106,-73.9982,0,0,0,Station Wagon/Sport Utility Vehicle,2023,Licensed,NY,Occupant,Driver,39,M,Not Ejected,Other
4767520,20773836,13191790,2024,10,29,10,星期二,10:25:00,10032,40.83661,-73.93764,0,0,0,Station Wagon/Sport Utility Vehicle,2017,Licensed,NY,Occupant,Driver,65,M,Not Ejected,NA
4767636,20773873,13191866,2024,10,29,10,星期二,10:33:00,10016,40.74668,-73.974495,2,0,2,Pick-up Truck,2022,Licensed,NY,Occupant,Driver,41,M,Not Ejected,NA
4767636,20773873,13191870,2024,10,29,10,星期二,10:33:00,10016,40.74668,-73.974495,2,0,2,Pick-up Truck,2022,Licensed,NY,Occupant,Passenger,70,F,Not Ejected,NA
4767636,20773874,13191867,2024,10,29,10,星期二,10:33:00,10016,40.74668,-73.974495,2,0,2,Taxi,2017,Licensed,NJ,Occupant,Passenger,44,F,Not Ejected,NA
4767636,20773874,13191869,2024,10,29,10,星期二,10:33:00,10016,40.74668,-73.974495,2,0,2,Taxi,2017,Licensed,NJ,Occupant,Driver,64,M,Not Ejected,NA
4767636,20773873,13191871,2024,10,29,10,星期二,10:33:00,10016,40.74668,-73.974495,2,0,2,Pick-up Truck,2022,Licensed,NY,Occupant,Passenger,45,M,Not Ejected,NA
4767535,20773817,13191767,2024,10,29,10,星期二,10:32:00,10025,40.795628,-73.9745,1,0,1,Station Wagon/Sport Utility Vehicle,2022,Licensed,NY,Occupant,Passenger,44,F,Not Ejected,NA
4767535,20773817,13191769,2024,10,29,10,星期二,10:32:00,10025,40.795628,-73.9745,1,0,1,Station Wagon/Sport Utility Vehicle,2022,Licensed,NY,Occupant,Driver,51,M,Not Ejected,NA
4767535,20773818,13191766,2024,10,29,10,星期二,10:32:00,10025,40.795628,-73.9745,1,0,1,Sedan,2024,Licensed,PA,Occupant,Driver,26,F,Not Ejected,NA
4768760,20776506,13196439,2024,10,29,11,星期二,11:05:00,10018,40.756306,-73.99765,0,0,0,Box Truck,2024,Licensed,NJ,Occupant,Driver,62,M,Not Ejected,Lap Belt
4768760,20776505,13196437,2024,10,29,11,星期二,11:05:00,10018,40.756306,-73.99765,0,0,0,Station Wagon/Sport Utility Vehicle,2016,Licensed,NJ,Occupant,Driver,53,M,Not Ejected,Lap Belt
4771728,20782893,13207808,2024,10,29,11,星期二,11:30:00,10037,40.810856,-73.93902,0,0,0,Station Wagon/Sport Utility Vehicle,2011,Licensed,NY,Occupant,Driver,71,M,Not Ejected,Lap Belt
4767423,20773974,13192028,2024,10,29,11,星期二,11:11:00,10037,40.810314,-73.936844,1,0,1,Sedan,2020,Unlicensed,NY,Occupant,Driver,39,M,Not Ejected,Lap Belt
4767717,20774356,13192706,2024,10,29,11,星期二,11:32:00,10026,40.800552,-73.95636,0,0,0,Box Truck,2020,Licensed,NY,Occupant,Driver,50,F,Not Ejected,None
4767472,20773854,13191822,2024,10,29,12,星期二,12:10:00,10002,40.711594,-73.99426,0,0,0,Station Wagon/Sport Utility Vehicle,2008,Licensed,NY,Occupant,Driver,62,M,Not Ejected,Lap Belt
4768047,NA,13193678,2024,10,29,12,星期二,12:30:00,10010,40.739235,-73.978195,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,18,F,NA,NA
4768752,20776560,13196542,2024,10,29,12,星期二,12:15:00,10034,40.864464,-73.918945,0,0,0,Sedan,2021,Licensed,NY,Occupant,Driver,35,M,Not Ejected,None
4767476,20773852,13191820,2024,10,29,12,星期二,12:00:00,10013,40.716732,-74.002075,0,0,0,Station Wagon/Sport Utility Vehicle,2023,Unlicensed,NY,Occupant,Passenger,53,M,Not Ejected,Lap Belt
4767476,20773852,13191817,2024,10,29,12,星期二,12:00:00,10013,40.716732,-74.002075,0,0,0,Station Wagon/Sport Utility Vehicle,2023,Unlicensed,NY,Occupant,Driver,59,M,Not Ejected,Lap Belt
4767476,20773853,13191819,2024,10,29,12,星期二,12:00:00,10013,40.716732,-74.002075,0,0,0,Station Wagon/Sport Utility Vehicle,2018,Licensed,NY,Occupant,Driver,30,M,Not Ejected,Lap Belt
4767382,20773433,13191124,2024,10,29,13,星期二,13:00:00,10065,40.76118,-73.9579,0,0,0,Sedan,2019,Licensed,NY,Occupant,Driver,31,F,Not Ejected,Lap Belt & Harness
4767514,20773838,13191793,2024,10,29,13,星期二,13:20:00,10032,40.841312,-73.94067,0,0,0,Sedan,2017,Licensed,NY,Occupant,Driver,NA,M,Not Ejected,Lap Belt
4767514,20773839,13191794,2024,10,29,13,星期二,13:20:00,10032,40.841312,-73.94067,0,0,0,Station Wagon/Sport Utility Vehicle,2021,Licensed,NY,Occupant,Driver,34,M,Not Ejected,NA
4768774,20776507,13196448,2024,10,29,13,星期二,13:15:00,10001,40.747852,-73.992905,0,0,0,Station Wagon/Sport Utility Vehicle,2023,Licensed,CT,Occupant,Passenger,67,F,Not Ejected,Lap Belt & Harness
4768774,20776507,13196445,2024,10,29,13,星期二,13:15:00,10001,40.747852,-73.992905,0,0,0,Station Wagon/Sport Utility Vehicle,2023,Licensed,CT,Occupant,Passenger,30,F,Not Ejected,Lap Belt & Harness
4768774,20776508,13196443,2024,10,29,13,星期二,13:15:00,10001,40.747852,-73.992905,0,0,0,Box Truck,2015,Licensed,NJ,Occupant,Driver,37,M,Not Ejected,Lap Belt & Harness
4768774,20776507,13196446,2024,10,29,13,星期二,13:15:00,10001,40.747852,-73.992905,0,0,0,Station Wagon/Sport Utility Vehicle,2023,Licensed,CT,Occupant,Passenger,57,M,Not Ejected,Lap Belt & Harness
4768774,20776507,13196447,2024,10,29,13,星期二,13:15:00,10001,40.747852,-73.992905,0,0,0,Station Wagon/Sport Utility Vehicle,2023,Licensed,CT,Occupant,Passenger,55,F,Not Ejected,Lap Belt & Harness
4768774,20776507,13196441,2024,10,29,13,星期二,13:15:00,10001,40.747852,-73.992905,0,0,0,Station Wagon/Sport Utility Vehicle,2023,Licensed,CT,Occupant,Driver,79,F,Not Ejected,Lap Belt & Harness
4768774,20776507,13196444,2024,10,29,13,星期二,13:15:00,10001,40.747852,-73.992905,0,0,0,Station Wagon/Sport Utility Vehicle,2023,Licensed,CT,Occupant,Passenger,37,M,Not Ejected,Lap Belt & Harness
4769956,20779356,13201629,2024,10,29,13,星期二,13:45:00,10013,40.718906,-73.99908,0,0,0,Box Truck,NA,Licensed,NY,Occupant,Driver,24,F,Not Ejected,Lap Belt & Harness
4767529,20773819,13191770,2024,10,29,14,星期二,14:07:00,10025,40.795956,-73.970825,1,0,1,Box Truck,2023,Licensed,NY,Occupant,Driver,52,M,Not Ejected,None
4767529,20773820,13191772,2024,10,29,14,星期二,14:07:00,10025,40.795956,-73.970825,1,0,1,Bike,NA,Unlicensed,ZZZ,Bicyclist,Driver,24,M,Not Ejected,None
4768304,20775771,13195220,2024,10,29,15,星期二,15:45:00,10016,40.7445,-73.98111,2,0,2,Bus,2023,Licensed,GA,Occupant,Driver,27,M,Not Ejected,Lap Belt & Harness
4768304,20775770,13195218,2024,10,29,15,星期二,15:45:00,10016,40.7445,-73.98111,2,0,2,Bus,2011,Licensed,NJ,Occupant,Passenger,29,F,Not Ejected,None
4768304,20775770,13195217,2024,10,29,15,星期二,15:45:00,10016,40.7445,-73.98111,2,0,2,Bus,2011,Licensed,NJ,Occupant,Driver,63,M,Not Ejected,Lap Belt & Harness
4769033,20777039,13197389,2024,10,29,15,星期二,15:38:00,10024,40.782024,-73.971725,0,0,0,Bus,2018,Licensed,NY,Occupant,Driver,45,M,Not Ejected,Lap Belt & Harness
4769033,20777038,13197387,2024,10,29,15,星期二,15:38:00,10024,40.782024,-73.971725,0,0,0,Station Wagon/Sport Utility Vehicle,2024,Licensed,NY,Occupant,Driver,38,F,Not Ejected,Lap Belt & Harness
4767515,20773875,13191873,2024,10,29,16,星期二,16:24:00,10016,40.74568,-73.97212,0,0,0,E-Scooter,NA,Licensed,NY,Other Motorized,Driver,54,F,Not Ejected,NA
4767515,20773876,13191875,2024,10,29,16,星期二,16:24:00,10016,40.74568,-73.97212,0,0,0,Station Wagon/Sport Utility Vehicle,2024,Licensed,CT,Occupant,Driver,37,M,Not Ejected,NA
4767525,20773796,13191728,2024,10,29,16,星期二,16:05:00,10014,40.735844,-74.00596,0,0,0,Station Wagon/Sport Utility Vehicle,2024,Licensed,NY,Occupant,Driver,37,M,Not Ejected,Lap Belt
4767525,20773797,13191731,2024,10,29,16,星期二,16:05:00,10014,40.735844,-74.00596,0,0,0,E-Scooter,NA,NA,NA,Other Motorized,Driver,53,F,Not Ejected,None
4767566,20773885,13191894,2024,10,29,17,星期二,17:51:00,10033,40.851185,-73.92866,0,0,0,Station Wagon/Sport Utility Vehicle,2008,Licensed,NY,Occupant,Driver,45,M,Not Ejected,NA
4783116,20807447,13251382,2024,10,29,18,星期二,18:38:00,10029,40.798065,-73.94694,0,0,0,Station Wagon/Sport Utility Vehicle,2009,Licensed,NY,Occupant,Passenger,29,F,Not Ejected,Lap Belt
4783116,20807447,13251384,2024,10,29,18,星期二,18:38:00,10029,40.798065,-73.94694,0,0,0,Station Wagon/Sport Utility Vehicle,2009,Licensed,NY,Occupant,Driver,34,M,Not Ejected,Lap Belt
4767914,20774592,13193095,2024,10,29,18,星期二,18:45:00,10028,40.774933,-73.94476,0,0,0,Sedan,2020,Licensed,NY,Occupant,Driver,35,M,Not Ejected,None
4767386,20773437,13191128,2024,10,29,18,星期二,18:17:00,10065,40.76429,-73.95561,1,0,1,Bike,NA,Licensed,NY,Bicyclist,Driver,41,M,Ejected,NA
4767386,20773436,13191127,2024,10,29,18,星期二,18:17:00,10065,40.76429,-73.95561,1,0,1,Taxi,2015,Licensed,NY,Occupant,Driver,54,M,Not Ejected,NA
4767319,20773340,13190961,2024,10,29,18,星期二,18:42:00,10019,40.767815,-73.9895,0,0,0,Sedan,2017,Licensed,NY,Occupant,Driver,NA,M,Not Ejected,Lap Belt & Harness
4767319,20773339,13190959,2024,10,29,18,星期二,18:42:00,10019,40.767815,-73.9895,0,0,0,Pick-up Truck,NA,Unlicensed,NY,Occupant,Driver,41,M,Not Ejected,Lap Belt
4767680,20774586,13193087,2024,10,29,18,星期二,18:29:00,10065,40.764683,-73.964294,0,0,0,Sedan,2017,Licensed,NY,Occupant,Driver,27,F,Not Ejected,Lap Belt & Harness
4767673,20774047,13192159,2024,10,29,18,星期二,18:53:00,10065,40.76591,-73.9634,0,0,0,Bike,NA,Permit,NY,Bicyclist,Driver,27,M,Not Ejected,None
4770972,NA,NA,2024,10,29,19,星期二,19:24:00,10012,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4767341,NA,13190812,2024,10,29,19,星期二,19:46:00,10026,40.80164,-73.94919,1,0,1,NA,NA,NA,NA,Pedestrian,Pedestrian,15,F,NA,NA
4767341,20773255,13190809,2024,10,29,19,星期二,19:46:00,10026,40.80164,-73.94919,1,0,1,Station Wagon/Sport Utility Vehicle,2021,Licensed,NY,Occupant,Driver,23,F,Not Ejected,Lap Belt
4768050,20774926,13193679,2024,10,29,19,星期二,19:54:00,10003,40.73426,-73.98355,1,0,1,Station Wagon/Sport Utility Vehicle,2021,Licensed,NY,Occupant,Driver,39,F,Not Ejected,None
4768050,20774926,13193680,2024,10,29,19,星期二,19:54:00,10003,40.73426,-73.98355,1,0,1,Station Wagon/Sport Utility Vehicle,2021,Licensed,NY,Occupant,Passenger,NA,M,Not Ejected,Child Restraint Only
